SAN JOSE BUILDING ID,STREET,CITY,STATE,ZIP CODE,ASSESSOR PARCEL NUMBER,YEAR BUILT,PRIMARY PROPERTY TYPE,ASSESSOR GROSS FLOOR AREA (ft^2),REPORTED GROSS FLOOR AREA (ft^2),ANNUAL REPORTING YEAR,ANNUAL BENCHMARKING STATUS,BEYOND BENCHMARKING COMPLIANCE YEAR,BEYOND BENCHMARKING COMPLIANCE STATUS,ENERGY STAR SCORE,WEATHER NORMALIZED SITE ENERGY USE INTENSITY (kBTU/ft^2),WEATHER NORMALIZED SOURCE ENERGY USE INTENSITY (kBTU/ft^2),SITE ENERGY USE INTENSITY (kBTU/ft^2),SOURCE ENERGY USE INTENSITY (kBTU/ft^2),TOTAL ELECTRICITY USE (kWh),TOTAL NATURAL GAS USE (therms),INDIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),DIRECT GREENHOUSE GAS EMISSIONS (metric tons of CO2e),TOTAL GREENHOUSE GAS EMISSIONS (metric tons of CO2e),MUNICIPALLY SUPPLIED WATER INDOOR USE (kgal),MUNICIPALLY SUPPLIED WATER MIXED USE (kgal),MUNICIPALLY SUPPLIED WATER OUTDOOR USE (kgal),RECYCLED WATER INDOOR USE (kgal),RECYCLED WATER MIXED USE (kgal),RECYCLED WATER OUTDOOR USE (kgal),WELL WATER INDOOR USE (kgal),WELL WATER MIXED USE (kgal),WELL WATER OUTDOOR USE (kgal),OTHER WATER INDOOR USE (kgal),OTHER WATER MIXED USE (kgal),OTHER WATER OUTDOOR USE (kgal),TOTAL WATER USE (kgal),WATER USE INTENSITY (gal/ft^2),US EPA WATER SCORE
2059-0-00,5665 santa teresa blvd,san jose,CA,95123,69418018,2006,self-storage facility,64289,57642,2024,in compliance,,,,1.9,4.5,2,4.5,23309,355,5.6,1.9,7.5,14,,,,,,,,,,,,14,0.24,
2060-0-00,5671 santa teresa blvd,san jose,CA,95123,69418019,1980,office,27000,28800,2024,in compliance,,,67,42.9,110,43.2,108.9,306449.7,1993.7,74.2,10.6,84.8,,633.7,,,,,,,,,,,633.7,22,
2061-0-00,401 briar ridge dr,san jose,CA,95123,69419017,2016,multifamily housing,323496,323496,2024,in compliance,,,99,27,51.2,27.7,52.5,1269533,46342,307.3,246.1,553.4,,16750.9,,,,,,,,,,,16750.9,51.78,49
2062-0-00,846 blossom hill rd,san jose,CA,95123,69419018,1994,strip mall,23608,88309,2024,in compliance,,,,154.3,283.9,153.5,281.6,1781332,74772.5,431.1,397.2,828.3,5851.8,,,,,,,,,,,,5851.8,66.27,
2064-0-00,844 blossom hill rd,san jose,CA,95123,69419026,1994,supermarket/grocery store,50009,50017,2024,in compliance,,,60,175.5,419.9,174.5,417.1,1959220,20435.1,474.2,108.5,582.7,,697.3,,,,,,,,,,,697.3,13.94,
2065-0-00,970 almaden lake dr,san jose,CA,95123,69447085,1994,multifamily housing,126536,218070,2024,in compliance,,,96,29.5,46.7,30.4,47.6,572785.9,46838.4,138.6,248.8,387.4,,7878.3,,,,,,,,,,,7878.3,36.13,74
2066-0-00,5885 santa teresa blvd,san jose,CA,95123,69524071,1980,retail store,36895,58898,2024,in compliance,2024,not submitted,,45.1,80,45.6,79.8,315408.3,16084.4,76.3,85.4,161.8,883.2,,,,,,,,,,,,883.2,15,
2066-1-00,6625 camden ave,san jose,CA,95120,70121027,1972,worship facility,20674,20674,2024,in compliance,,,83,10.9,20.4,12.1,21.7,31005,1447,7.5,7.7,15.2,,972.5,,,,,,,,,,,972.5,47.04,
2067-0-00,650 harry rd,san jose,CA,95120,70130003,1985,laboratory,544495,544495,2024,in compliance,2024,exempt,,171.4,411.8,178.4,419.2,21146850,249899,5118.2,1327.3,6445.5,,12803.7,,,,,,,,,,,12803.7,23.51,
2068-0-00,6950 almaden expy,san jose,CA,95120,70153037,1985,strip mall,88519,77191,2024,in compliance,,,,22.6,37.7,22.8,37.7,177482.2,11542.5,43,61.3,104.3,589.5,,,,,,,,,,,,589.5,7.64,
2074-0-00,7012 realm dr,san jose,CA,95119,70601038,1900,fitness center/health club/gym,25918,25918,2024,in compliance,,,,10758.6,30109.8,10759.8,30111.2,81662100,2424.5,19764.6,12.9,19777.5,157.9,,,,,,,,,,,,157.9,6.09,
2075-0-00,6951 via del oro,san jose,CA,95119,70601043,1980,manufacturing/industrial plant,30274,30274,2024,in compliance,,,,14.3,35.8,14.7,36.2,105307.9,857.1,25.5,4.6,30,,,,,,,,436.6,,,,,436.6,14.42,
2076-0-00,7017 realm dr,san jose,CA,95119,70601047,1979,office,22760,23184,2024,in compliance,,,95,19.8,51.6,19.8,51.6,119721.1,497.7,29,2.6,31.6,,2353.6,,,,,,,,,,,2353.6,101.52,
2080-0-00,133 bernal rd,san jose,CA,95119,70601063,1987,worship facility,22003,22560,2024,in compliance,,,74,12.6,28.4,13.3,29.2,57528.6,1046.8,13.9,5.6,19.5,,137.2,,,,,,,,,,,137.2,6.08,
2081-0-00,6840 via del oro,san jose,CA,95119,70601067,1984,office,42844,42844,2024,in compliance,,,97,24.1,67.4,23.6,66.1,296523.3,,71.8,0,71.8,0,,,,,,,,,,,,0,0,
2082-0-00,6830 via del oro,san jose,CA,95119,70601068,1984,office,42844,43013,2024,in compliance,,,89,26,72.7,26,72.7,327481.9,,79.3,0,79.3,1476.8,,,,,,,,,,,,1476.8,34.33,
2083-0-00,175 bernal rd,san jose,CA,95119,70601071,1983,office,20480,20358,2024,in compliance,2024,not submitted,74,33.4,93.5,33.8,94.7,201832.4,,48.8,0,48.8,,704,,,,,,,,,,,704,34.58,
2084-0-00,90 great oaks blvd,san jose,CA,95119,70601075,1984,office,48639,48639,2024,in compliance,,,92,36.4,82.7,37.4,81.9,346746.3,6378.4,83.9,33.9,117.8,1011,0,,,,,,,,,,,1011,20.79,
2086-0-00,129 bernal rd,san jose,CA,95119,70601084,1999,supermarket/grocery store,65062,62298,2024,in compliance,,,81,111.7,298.1,111.7,298.1,1886777,5187.8,456.7,27.6,484.2,,489.6,,,,,,,,,,,489.6,7.86,
2087-0-00,121 bernal rd,san jose,CA,95119,70601090,2001,strip mall,97799,204621,2024,in compliance,,,,56.8,119.1,56.6,117.3,1985690,47979.9,480.6,254.8,735.4,,3799.4,,,,,,,,,,,3799.4,18.57,
2088-0-00,6399 san ignacio ave,san jose,CA,95119,70602020,2000,office,39793,41831,2024,in compliance,2024,compliant,43,68.4,158.8,69.8,159.4,603394,8593.1,146,45.6,191.7,,553.9,,,,,,,,,,,553.9,13.24,
2090-0-00,6800 santa teresa blvd,san jose,CA,95119,70602025,1980,office,84996,104496,2024,in compliance,,,,49.2,94,51.3,95.5,728443.8,28737.2,176.3,152.6,328.9,1385.7,,1005.4,,,,,,,,,,2391.1,22.88,
2091-0-00,140 great oaks blvd,san jose,CA,95119,70602026,1980,office,103680,105055,2024,in compliance,,,,46.4,120.8,47.4,121.8,1268123,6481.3,306.9,34.4,341.3,1374,,,,,,,,,,,,1374,13.08,
2093-0-00,6541 via del oro,san jose,CA,95119,70602034,1982,office,66600,117012,2024,in compliance,,,,28.8,66.9,29.8,67.4,707789.9,10746.1,171.3,57.1,228.4,730,,,,,,,,,,,,730,6.24,
2094-0-00,6880 santa teresa blvd,san jose,CA,95119,70602035,1989,self-storage facility,66905,66905,2024,in compliance,,,,1.4,3.6,1.4,3.6,24930.7,107,6,0.6,6.6,16.6,,,,,,,,,,,,16.6,0.24,
2095-0-00,6860 santa teresa blvd,san jose,CA,95119,70602036,1999,retail store,38208,38000,2024,in compliance,,,20,30.4,68.4,31.5,68.4,228501.9,4387.6,55.3,23.3,78.6,,531.7,,,,,,,,,,,531.7,13.75,
2096-0-00,6620 via del oro,san jose,CA,95119,70602041,2009,medical office,37392,37933,2024,in compliance,2024,not submitted,82,50.7,124.6,51.2,123.1,440084,4422,99.6,23.5,123.1,469.7,,,,,,,,,,,,469.7,12.38,
2097-0-00,6640 via del oro,san jose,CA,95119,70602042,1998,financial office,28160,28160,2024,in compliance,,,88,42.8,105.5,43.5,105.3,281517.5,2636.2,68.1,14,82.1,,218.1,,,,,,,,,,,218.1,7.75,
2098-0-00,6254 santa teresa blvd,san jose,CA,95119,70605022,1977,multifamily housing,131762,150372,2024,in compliance,2024,compliant,88,38.1,66.2,38.7,66.8,660007.4,35682,159.7,189.5,349.3,,12618.1,,,,,,,,,,,12618.1,83.91,14
2098-1-00,290 international cir,san jose,CA,95119,70605024,2010,library,22000,22000,2024,in compliance,,,,65.4,148.1,65.4,148.1,292974.9,4381.3,70.9,23.3,94.2,40.5,,82.7,,,,,,,,,,123.2,5.6,
2100-0-00,5550 cottle rd,san jose,CA,95123,70606021,2010,wholesale club/supercenter,169530,169530,2024,in compliance,,,97,31.8,81.6,32.7,81.8,1347499,9403.1,326.1,49.9,376.1,454.4,,2798.6,,,,,,,,,,3253,19.19,
2102-0-00,5805 charlotte dr,san jose,CA,95123,70607013,2016,multifamily housing,627989,642790,2024,in compliance,2024,compliant,99,32.5,64.4,32.8,64.7,3323480.4,97441.2,789.6,517.6,1307.1,,24889.6,4293.5,,,,,,,,,,29183.2,45.4,57
2103-0-00,5822 charlotte dr,san jose,CA,95123,70607014,2014,multifamily housing,283959,286737,2024,in compliance,,,86,33.3,59.3,33.3,59.3,1171240,55477.3,283.5,294.7,578.1,,29327,,,,,,,,,,,29327,102.28,3
2105-0-00,5875 charlotte dr,san jose,CA,95123,70607025,2010,multifamily housing,149182,165000,2024,in compliance,,,89,32.3,62.8,32.5,63.3,805417.2,26222.3,182.4,139.3,321.6,,9366.3,,,,,,,,,,,9366.3,56.77,45
2106-0-00,5700 village oaks dr,san jose,CA,95123,70607026,2016,multifamily housing,211339,311154,2024,in compliance,,,87,29,59.9,29.4,60.4,1536342,39077.5,371.8,207.6,579.4,,11101.4,,,,,,,,,,,11101.4,35.68,66
2109-0-00,5760 cottle rd,san jose,CA,95123,70607040,2014,supermarket/grocery store,54804,54804,2024,in compliance,,,80,153.2,355.4,154.4,354.6,1766664,24356,427.6,129.4,557,1215.8,,,,,,,,,,,,1215.8,22.19,
2110-0-00,5560 lexington ave,san jose,CA,95119,70607043,2017,multifamily housing,337000,455373,2024,in compliance,2024,compliant,97,28.2,60.1,28.5,60.3,2320610,50578.3,561.7,268.6,830.3,,14076.8,,,,1540.1,,,,,,,15616.9,34.29,57
2112-0-00,6320 san ignacio ave,san jose,CA,95119,70609023,2022,data center,305587,310000,2024,in compliance,2024,not submitted,,54.7,153.1,54.7,153.1,4488974,,1086.5,0,1086.5,2018.2,,,,,,,,,,,,2018.2,7.2,
2112-1-00,6087 great oaks parkway,san jose,CA,95119,70608026,1956,police station,120000,120000,2024,in compliance,,,,102.2,202.3,104.7,203,1869607,61835.9,452.5,328.4,780.9,1620.4,,31.2,,,,,,,,,,1651.6,13.76,
2118-0-00,6203 san ignacio ave,san jose,CA,95119,70609095,1992,office,116778,116945,2024,in compliance,,,76,57.9,136.5,58.9,136.7,1462522,18939.4,354,100.6,454.6,2583.3,,1705.2,,,,,,,,,,4288.6,36.72,
2120-0-00,19 great oaks blvd,san jose,CA,95119,70609099,2001,distribution center,27473,27489,2024,in compliance,,,81,22.8,23.1,22.8,23.1,136344.3,1604.7,0,8.52,8.52,80.1,523.6,,,,,,,,,,,603.8,21.96,
2121-0-00,30 las colinas ln,san jose,CA,95119,70609100,1998,office,25550,25550,2024,in compliance,2024,not submitted,100,15.8,20.2,18.6,23.1,15479.5,4217.1,3.7,22.4,26.1,,135.6,,,,,,,,,,,135.6,5.31,
2124-0-00,6480 via del oro,san jose,CA,95119,70609109,1999,office,102139,102139,2024,in compliance,,,100,39.9,36.9,39.9,36.9,-86459.5,43745.1,-20.9,232.4,211.4,69.7,,,,,,,,,,,,69.7,0.68,
2126-0-00,6373 san ignacio ave,san jose,CA,95119,70609111,1999,office,82144,82144,2024,in compliance,,,3,180.8,488.7,182.4,490.4,4111355,9554.3,995.1,50.7,1045.8,133.3,,,,,,,,,,,,133.3,1.62,
2127-0-00,6379 san ignacio ave,san jose,CA,95119,70609112,1999,office,64385,64385,2024,in compliance,2024,compliant,40,101.9,210.7,100.6,207.1,1093980,27443.6,264.8,145.8,410.5,205.5,,,,,,,,,,,,205.5,3.19,
2128-0-00,6377 san ignacio ave,san jose,CA,95119,70609113,1999,office,82574,82574,2024,in compliance,2024,compliant,1,514.8,480.9,514.8,480.9,-825708.8,453289.9,-199.8,2407.6,2207.8,1816.5,,,,,,,,,,,,1816.5,22,
2133-0-00,6111 san ignacio ave,san jose,CA,95119,70610031,2000,hotel,96504,96504,2024,in compliance,,,86,40.7,84,40.8,83.3,654766,17010,158.5,90.3,248.8,6964,,,,,,,,,,,,6964,72.16,
2134-0-00,6189 san ignacio ave,san jose,CA,95119,70610039,2000,hotel,58851,52822,2024,in compliance,,,68,48.4,97.1,47.8,95.4,399653,11614,96.7,61.7,158.4,3159,,,,,,,,,,,,3159,59.8,
2137-0-00,30 great oaks blvd,san jose,CA,95119,70610043,1984,manufacturing/industrial plant,181736,181736,2024,in compliance,2024,exempt,,79.6,214.5,79.4,212.6,3933836,10116.8,952.1,53.7,1005.8,1465.5,,587.8,,,,,,,,,,2053.3,11.3,
2138-0-00,6199 san ignacio ave,san jose,CA,95119,70610044,2000,hotel,53283,65219,2024,in compliance,,,90,34.8,73.5,34.3,71.9,392731,8945,95.1,47.5,142.6,1517,,,,,,,,,,,,1517,23.26,
2139-0-00,7028-7138 santa teresa blvd,san jose,CA,95123,70628027,1980,strip mall,125162,125162,2024,in compliance,,,,25.8,59.4,26,59.5,675637,9429.5,163.5,50.1,213.6,,3427.6,,,,,,,,,,,3427.6,27.39,
2143-0-00,1 great oaks blvd,san jose,CA,95119,70654002,2017,supermarket/grocery store,149882,151383,2024,in compliance,2024,compliant,85,132.1,266.9,132.2,267.2,4280559.3,54143.7,794.3,287.6,1081.9,47707.8,,,,,,,,,,,,47707.8,315.15,
2144-1-00,181 rawls ct,san jose,CA,95139,70816007,1993,multifamily housing,46200,68904,2024,in compliance,,,71,38.4,66.2,40,67.8,298239.5,17375.9,72.2,92.3,164.5,,2617.1,,,,,,,,,,,2617.1,37.98,62
2145-0-00,555 bailey ave,san jose,CA,95141,70832006,1976,other - technology/science,410000,617271,2024,in compliance,,,,215.9,604.6,215.9,604.6,39062030,,9454.2,0,9454.2,,25905,,,,,,,,,,,25905,41.97,
2146-0-00,685 n 6th st,san jose,CA,95112,24939011,2015,multifamily housing,80835,59608,2024,in compliance,,,90,31,72.1,31.9,74.2,406319.1,5143.2,98.3,27.3,125.7,,5332.2,,,,,,,,,,,5332.2,89.46,3
0707-0-00,2090 fortune dr,san jose,CA,95131,24418005,1996,office,71750,71750,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0771-0-00,2228 oakland rd,san jose,CA,95131,24423060,1984,manufacturing/industrial plant,30812,39000,2024,not submitted,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0065-0-00,210 baypointe pkwy,san jose,CA,95134,9707046,1985,,67984,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-0-00,5883 rue ferrari,san jose,CA,95138,67805050,1985,office,95760,95648,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0730-0-00,1110 ringwood ct,san jose,CA,95131,24419054,1984,office,46040,46040,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171-0-00,4340 stevens creek blvd,san jose,CA,95129,29638014,1973,office,58766,58806,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0362-0-00,1275 n 4th st,san jose,CA,95112,23505017,2000,senior living community,38469,40000,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629-0-00,1010 s 5th st,san jose,CA,95112,47214067,2002,,80612,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0051-0-00,3103 n 1st st,san jose,CA,95134,9706047,1995,office,97912,94328,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0481-0-00,1010 rincon cir,san jose,CA,95131,23710252,1984,,87748,,2024,not submitted,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
2016-0-00,5210 monterey rd,san jose,CA,95111,68428078,1972,,21082,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673-0-00,1982 senter rd,san jose,CA,95112,47720124,1986,non-refrigerated warehouse,132721,132721,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852-0-00,1035 e capitol expy,san jose,CA,95121,49936051,1979,,34236,,2024,not submitted,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0679-0-00,1768 automation pkwy,san jose,CA,95131,24413016,1998,office,110592,92608,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0056-0-00,3101 n 1st st,san jose,CA,95134,9706060,1995,office,95030,94328,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0418-0-00,880 ridder park dr,san jose,CA,95131,23703026,1997,office,83841,83841,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0284-0-00,350 e plumeria dr,san jose,CA,95134,10131016,1983,office,142700,142700,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0272-0-00,2840 junction ave,san jose,CA,95134,10131004,1984,office,79748,79748,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037-0-00,877 willow st,san jose,CA,95125,26456104,1963,multifamily housing,58600,92199,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455-0-00,2013 monterey rd,san jose,CA,95112,45622005,1986,,58064,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0229-0-01,2698 orchard pkwy,san jose,CA,95134,10119004,1980,office,30000,30000,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0261-0-00,2680 n 1st st,san jose,CA,95134,10130018,1980,office,21867,21936,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915-0-00,3487 mckee rd,san jose,CA,95127,59938039,1997,,63426,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135-0-00,20 great oaks blvd,san jose,CA,95119,70610041,1985,,51552,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331-1-00,14420 union ave,san jose,CA,95124,41908013,1953,,335570,,2024,not submitted,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
2048-0-00,1004 blossom hill rd,san jose,CA,95123,69403020,1979,self-storage facility,46200,42414,2024,not submitted,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0918-2-00,60 almaden ave,san jose,CA,95113,25940012,1957,,20130,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0708-0-00,2241 lundy ave,san jose,CA,95131,24418006,1979,,64620,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0104-0-00,211 river oaks pkwy,san jose,CA,95134,9733034,1982,,75790,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0505-0-00,1000 rock ave,san jose,CA,95131,23715193,1999,,22062,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0715-0-00,2260 lundy ave,san jose,CA,95131,24418024,1979,,38500,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0171-0-00,3930 n 1st st,san jose,CA,95134,9779011,2018,office,146880,489094,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0361-0-00,1310 n 1st st,san jose,CA,95112,23505011,1959,,22238,,2024,not submitted,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0246-0-00,3003 n 1st st,san jose,CA,95134,10129007,1979,,54114,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0659-0-00,1630 oakland rd,san jose,CA,95131,24117006,1983,office,27300,56247,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-0-00,4075 evergreen village sq,san jose,CA,95135,65957014,2002,office,31594,33001,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0692-0-00,2201 qume dr,san jose,CA,95131,24415023,2019,manufacturing/industrial plant,63958,63958,2024,not submitted,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
2136-0-00,22 great oaks blvd,san jose,CA,95119,70610042,1985,mixed use property,57312,57000,2024,not submitted,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1286-0-00,1601 petersen ave,san jose,CA,95129,37827026,1967,residential care facility,66265,120000,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597-0-00,439 s 4th st,san jose,CA,95112,46747096,1965,,20557,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0006-0-00,4620 fortran dr,san jose,CA,95134,1530091,1980,office,39760,39760,2024,not submitted,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1510-0-00,750 w capitol expy,san jose,CA,95136,45927009,2017,vehicle dealership,72000,20315,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-0-00,5521 hellyer ave,san jose,CA,95138,67901005,1900,manufacturing/industrial plant,203783,203807,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0008-1-00,180 baytech dr,san jose,CA,95134,1530099,1997,office,74012,74012,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-0-00,5801 rue ferrari,san jose,CA,95138,67805061,1999,wholesale club/supercenter,78000,78634,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879-0-00,4698 meridian ave,san jose,CA,95118,56938049,1974,other - mall,23200,36345,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0405-0-00,2233 paragon dr,san jose,CA,95131,23702062,1974,,27570,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077-0-00,6920 santa teresa blvd,san jose,CA,95119,70601052,1983,office,24000,23671,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817-0-00,1685 tully rd,san jose,CA,95122,49125034,1975,retail store,25450,25973,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740-0-00,2000 senter rd,san jose,CA,95112,47773044,1997,,48642,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737-0-00,656 wool creek dr,san jose,CA,95112,47773031,1987,,25056,,2024,not submitted,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0784-0-00,1233 elm lake ct,san jose,CA,95131,24437009,1989,multifamily housing,81772,81772,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840-0-00,2859 senter rd,san jose,CA,95111,49728002,1961,,56800,,2024,not submitted,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0711-0-00,1710 fortune dr,san jose,CA,95131,24418012,1983,,86000,,2024,not submitted,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1612-0-00,912 olinder ct,san jose,CA,95122,47210102,1975,manufacturing/industrial plant,43875,43875,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128-0-00,950 saint elizabeth dr,san jose,CA,95126,28407027,1964,,22625,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0218-0-00,2181 n 1st st,san jose,CA,95131,10104005,1999,,698276,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0700-0-00,2091 fortune dr,san jose,CA,95131,24417002,1983,,27120,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144-0-00,1299 leigh ave,san jose,CA,95126,28424011,1971,,30851,,2024,not submitted,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1056-0-00,125 ciro ave,san jose,CA,95128,27459065,2007,,28990,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101-0-00,5677 lexington ave,san jose,CA,95119,70607007,1957,,84790,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0747-0-00,1714 ringwood ave,san jose,CA,95131,24420033,1984,,30276,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0372-0-00,990 n 1st st,san jose,CA,95112,23508001,1964,office,20708,21244,2024,not submitted,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
1627-0-00,1040 s 12th st,san jose,CA,95112,47212044,1966,,20550,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453-0-04,185 curtner ave,san jose,CA,95125,45622002,2006,retail store,20166,20166,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057-0-00,2404 stevens creek blvd,san jose,CA,95128,27702020,1990,hotel,39472,60900,2024,not submitted,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0264-0-00,2674 n 1st st,san jose,CA,95134,10130024,1980,office,25793,25920,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677-0-00,1898 senter rd,san jose,CA,95112,47720162,2008,multifamily housing,86576,128073,2024,not submitted,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1983-0-00,5970 optical ct,san jose,CA,95138,67807042,2002,,128520,,2024,not submitted,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
2078-0-00,151 martinvale ln,san jose,CA,95119,70601056,1983,senior living community,20384,20060,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0140-0-00,3553 n 1st st,san jose,CA,95134,9755012,1984,,86145,,2024,not submitted,2024,exempt,,,,,,,,,,,,,,,,,,,,,,,,,
0123-0-00,4001 n 1st st,san jose,CA,95134,9753007,1984,,75216,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0599-0-00,2360 bering dr,san jose,CA,95131,23722093,1979,,27488,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176-0-00,4300 stevens creek blvd,san jose,CA,95129,29640009,1973,office,78332,39632,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463-0-00,790 ironwood dr,san jose,CA,95125,45633007,1972,multifamily housing,62644,62692,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0971-0-00,702 w taylor st,san jose,CA,95126,26108088,1979,distribution center,46000,46000,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0130-0-00,3745 n 1st st,san jose,CA,95134,9753024,1985,office,67582,68024,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0531-2-00,2080 n 1st st,san jose,CA,95131-2003,23717175,2020,hotel,88363,80000,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-0-01,5502 monterey rd,san jose,CA,95138,67853002,1989,fitness center/health club/gym,130182,109536,2024,not submitted,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
0583-0-00,2450 n 1st st,san jose,CA,95131,23722065,1978,,81600,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0238-0-00,3001 orchard pkwy,san jose,CA,95134,10128005,1981,distribution center,97840,97957,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649-0-00,570 keyes st,san jose,CA,95112,47704039,2006,multifamily housing,82158,116290,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0736-0-00,2070 ringwood ave,san jose,CA,95131,24419040,1986,manufacturing/industrial plant,24483,24453,2024,not submitted,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,
1876-0-00,1317 blossom hill rd,san jose,CA,95118,56906047,1986,,48451,,2024,not submitted,,,,,,,,,,,,,,,,,,,,,,,,,,,
0744-0-00,1109 mckay dr,san jose,CA,95131,24419052,1990,,100516,,2024,not submitted,2024,compliant,,,,,,,,,,,,,,,,,,,,,,,,,
